date,sku,category,unit_price,lead_time_days,promotion,inventory,demand
2024-09-25,SKU-038,Home,516.69,3,0,618.04,81.94
2024-09-26,SKU-038,Home,516.69,3,1,721.82,100.28
2024-09-27,SKU-038,Home,516.69,3,0,208.66,69.91
2024-09-28,SKU-038,Home,516.69,3,0,680.69,97.89
2024-09-29,SKU-038,Home,516.69,3,0,728.28,98.97
2024-09-30,SKU-038,Home,516.69,3,0,598.85,96.54
2024-10-01,SKU-038,Home,516.69,3,0,319.87,78.52
2024-10-02,SKU-038,Home,516.69,3,0,686.83,90.31
2024-10-03,SKU-038,Home,516.69,3,1,740.95,117.57
2024-10-04,SKU-038,Home,516.69,3,0,243.25,80.31
2024-10-05,SKU-038,Home,516.69,3,1,495.15,134.66
2024-10-06,SKU-038,Home,516.69,3,0,709.54,107.97
2024-10-07,SKU-038,Home,516.69,3,1,648.34,138.55
2024-10-08,SKU-038,Home,516.69,3,0,867.68,95.84
2024-10-09,SKU-038,Home,516.69,3,1,553.39,123.07
2024-10-10,SKU-038,Home,516.69,3,0,551.82,95.1
2024-10-11,SKU-038,Home,516.69,3,0,296.95,95.89
2024-10-12,SKU-038,Home,516.69,3,0,461.77,105.87
2024-10-13,SKU-038,Home,516.69,3,1,1086.73,126.39
2024-10-14,SKU-038,Home,516.69,3,0,498.72,80.35
2024-10-15,SKU-038,Home,516.69,3,0,788.67,90.12
2024-10-16,SKU-038,Home,516.69,3,0,381.26,88.06
2024-10-17,SKU-038,Home,516.69,3,0,393.46,85.87
2024-10-18,SKU-038,Home,516.69,3,0,473.41,91.78
2024-10-19,SKU-038,Home,516.69,3,0,382.95,103.6
2024-10-20,SKU-038,Home,516.69,3,0,388.33,98.56
2024-10-21,SKU-038,Home,516.69,3,0,795.82,101.67
2024-10-22,SKU-038,Home,516.69,3,0,825.63,93.46
2024-10-23,SKU-038,Home,516.69,3,0,307.03,89.68
2024-10-24,SKU-038,Home,516.69,3,0,740.41,100.2
2024-10-25,SKU-038,Home,516.69,3,0,449.18,80.38
2024-10-26,SKU-038,Home,516.69,3,0,468.35,101.99
2024-10-27,SKU-038,Home,516.69,3,0,575.6,106.27
2024-10-28,SKU-038,Home,516.69,3,0,632.25,91.57
2024-10-29,SKU-038,Home,516.69,3,0,486.29,96.93
2024-10-30,SKU-038,Home,516.69,3,0,597.47,86.13
2024-10-31,SKU-038,Home,516.69,3,0,438.98,91.39
2024-11-01,SKU-038,Home,516.69,3,0,583.79,105.97
2024-11-02,SKU-038,Home,516.69,3,0,932.2,116.65
2024-11-03,SKU-038,Home,516.69,3,0,670.96,108.9
2024-11-04,SKU-038,Home,516.69,3,0,522.6,97.47
2024-11-05,SKU-038,Home,516.69,3,0,803.88,98.75
2024-11-06,SKU-038,Home,516.69,3,0,516.66,107.67
2024-11-07,SKU-038,Home,516.69,3,0,373.51,79.53
2024-11-08,SKU-038,Home,516.69,3,0,518.76,86.69
2024-11-09,SKU-038,Home,516.69,3,1,789.17,137.71
2024-11-10,SKU-038,Home,516.69,3,0,886.0,107.94
2024-11-11,SKU-038,Home,516.69,3,0,702.2,110.78
2024-11-12,SKU-038,Home,516.69,3,0,589.07,111.9
2024-11-13,SKU-038,Home,516.69,3,0,486.49,105.6
2024-11-14,SKU-038,Home,516.69,3,1,1184.18,134.39
2024-11-15,SKU-038,Home,516.69,3,0,929.34,103.4
2024-11-16,SKU-038,Home,516.69,3,0,919.51,111.95
2024-11-17,SKU-038,Home,516.69,3,0,585.1,109.88
2024-11-18,SKU-038,Home,516.69,3,1,1049.37,137.13
2024-11-19,SKU-038,Home,516.69,3,1,431.04,131.38
2024-11-20,SKU-038,Home,516.69,3,1,773.59,137.85
2024-11-21,SKU-038,Home,516.69,3,0,325.66,108.34
2024-11-22,SKU-038,Home,516.69,3,0,384.3,106.77
2024-11-23,SKU-038,Home,516.69,3,0,432.06,110.94
2024-11-24,SKU-038,Home,516.69,3,0,731.87,104.13
2024-11-25,SKU-038,Home,516.69,3,0,373.58,91.11
2024-11-26,SKU-038,Home,516.69,3,0,381.32,95.68
2024-11-27,SKU-038,Home,516.69,3,0,426.03,98.36
2024-11-28,SKU-038,Home,516.69,3,0,326.65,95.82
2024-11-29,SKU-038,Home,516.69,3,0,425.87,90.89
2024-11-30,SKU-038,Home,516.69,3,0,984.62,123.94
2024-12-01,SKU-038,Home,516.69,3,0,862.2,100.57
2024-12-02,SKU-038,Home,516.69,3,0,735.52,105.78
2024-12-03,SKU-038,Home,516.69,3,1,586.03,141.13
2024-12-04,SKU-038,Home,516.69,3,0,767.2,107.31
2024-12-05,SKU-038,Home,516.69,3,0,996.82,112.45
2024-12-06,SKU-038,Home,516.69,3,0,369.3,108.51
2024-12-07,SKU-038,Home,516.69,3,0,381.33,119.06
2024-12-08,SKU-038,Home,516.69,3,0,735.15,120.6
2024-12-09,SKU-038,Home,516.69,3,1,787.38,145.73
2024-12-10,SKU-038,Home,516.69,3,0,827.78,112.9
2024-12-11,SKU-038,Home,516.69,3,0,898.01,120.95
2024-12-12,SKU-038,Home,516.69,3,0,535.41,101.77
2024-12-13,SKU-038,Home,516.69,3,0,409.83,102.28
2024-12-14,SKU-038,Home,516.69,3,0,997.28,118.68
2024-12-15,SKU-038,Home,516.69,3,0,409.68,108.43
2024-12-16,SKU-038,Home,516.69,3,0,470.52,120.93
2024-12-17,SKU-038,Home,516.69,3,0,948.54,112.27
2024-12-18,SKU-038,Home,516.69,3,0,355.08,105.17
2024-12-19,SKU-038,Home,516.69,3,0,549.01,104.11
2024-12-20,SKU-038,Home,516.69,3,1,960.27,149.57
2024-12-21,SKU-038,Home,516.69,3,1,1219.36,158.49
2024-12-22,SKU-038,Home,516.69,3,0,592.23,110.35
2024-12-23,SKU-038,Home,516.69,3,0,715.53,104.17
2024-12-24,SKU-038,Home,516.69,3,0,490.4,117.04
2024-12-25,SKU-038,Home,516.69,3,1,1197.6,148.54
2024-12-26,SKU-038,Home,516.69,3,0,483.14,98.81
2024-12-27,SKU-038,Home,516.69,3,0,595.92,92.08
2024-12-28,SKU-038,Home,516.69,3,0,533.76,130.77
2024-12-29,SKU-038,Home,516.69,3,0,765.99,130.15
2024-12-30,SKU-038,Home,516.69,3,0,335.0,105.5
2024-12-31,SKU-038,Home,516.69,3,0,679.31,98.49
2025-01-01,SKU-038,Home,516.69,3,0,1091.97,127.64
2025-01-02,SKU-038,Home,516.69,3,0,340.29,104.48
2025-01-03,SKU-038,Home,516.69,3,1,543.58,132.86
2025-01-04,SKU-038,Home,516.69,3,0,1027.61,125.34
2025-01-05,SKU-038,Home,516.69,3,0,450.86,132.8
2025-01-06,SKU-038,Home,516.69,3,0,886.38,111.94
2025-01-07,SKU-038,Home,516.69,3,0,641.86,111.87
2025-01-08,SKU-038,Home,516.69,3,1,845.51,136.66
2025-01-09,SKU-038,Home,516.69,3,0,339.13,112.0
2025-01-10,SKU-038,Home,516.69,3,0,470.96,97.34
2025-01-11,SKU-038,Home,516.69,3,0,710.69,124.19
2025-01-12,SKU-038,Home,516.69,3,0,1080.94,128.26
2025-01-13,SKU-038,Home,516.69,3,0,776.51,121.04
2025-01-14,SKU-038,Home,516.69,3,0,576.86,117.69
2025-01-15,SKU-038,Home,516.69,3,0,627.43,115.3
2025-01-16,SKU-038,Home,516.69,3,0,954.9,115.87
2025-01-17,SKU-038,Home,516.69,3,0,638.51,117.88
2025-01-18,SKU-038,Home,516.69,3,0,804.55,118.54
2025-01-19,SKU-038,Home,516.69,3,0,851.68,124.81
2025-01-20,SKU-038,Home,516.69,3,0,551.84,117.11
2025-01-21,SKU-038,Home,516.69,3,0,576.25,112.57
2025-01-22,SKU-038,Home,516.69,3,0,873.6,112.1
2025-01-23,SKU-038,Home,516.69,3,0,858.92,106.77
2025-01-24,SKU-038,Home,516.69,3,0,670.88,103.39
2025-01-25,SKU-038,Home,516.69,3,0,668.13,130.12
2025-01-26,SKU-038,Home,516.69,3,0,607.12,122.94
2025-01-27,SKU-038,Home,516.69,3,0,963.77,120.48
2025-01-28,SKU-038,Home,516.69,3,0,565.81,91.58
2025-01-29,SKU-038,Home,516.69,3,0,337.49,108.49
2025-01-30,SKU-038,Home,516.69,3,0,825.77,107.11
2025-01-31,SKU-038,Home,516.69,3,1,698.16,136.9
2025-02-01,SKU-038,Home,516.69,3,0,1143.69,129.03
2025-02-02,SKU-038,Home,516.69,3,1,695.97,144.74
2025-02-03,SKU-038,Home,516.69,3,0,455.15,114.85
2025-02-04,SKU-038,Home,516.69,3,0,547.13,107.49
2025-02-05,SKU-038,Home,516.69,3,0,711.44,113.9
2025-02-06,SKU-038,Home,516.69,3,0,807.82,110.16
2025-02-07,SKU-038,Home,516.69,3,0,588.18,106.85
2025-02-08,SKU-038,Home,516.69,3,0,1003.88,120.34
2025-02-09,SKU-038,Home,516.69,3,0,458.7,136.9
2025-02-10,SKU-038,Home,516.69,3,0,378.18,111.74
2025-02-11,SKU-038,Home,516.69,3,1,458.86,136.04
2025-02-12,SKU-038,Home,516.69,3,0,770.99,110.82
2025-02-13,SKU-038,Home,516.69,3,1,749.53,137.04
2025-02-14,SKU-038,Home,516.69,3,1,1191.43,146.27
2025-02-15,SKU-038,Home,516.69,3,0,378.72,119.6
2025-02-16,SKU-038,Home,516.69,3,0,495.33,117.7
2025-02-17,SKU-038,Home,516.69,3,0,411.79,109.4
2025-02-18,SKU-038,Home,516.69,3,0,852.25,104.65
2025-02-19,SKU-038,Home,516.69,3,0,534.83,115.57
2025-02-20,SKU-038,Home,516.69,3,0,479.01,107.25
2025-02-21,SKU-038,Home,516.69,3,0,553.48,116.86
2025-02-22,SKU-038,Home,516.69,3,0,638.3,124.06
2025-02-23,SKU-038,Home,516.69,3,0,466.43,118.59
2025-02-24,SKU-038,Home,516.69,3,0,863.39,103.73
2025-02-25,SKU-038,Home,516.69,3,0,1052.29,121.75
2025-02-26,SKU-038,Home,516.69,3,0,398.88,117.45
2025-02-27,SKU-038,Home,516.69,3,0,334.85,98.78
2025-02-28,SKU-038,Home,516.69,3,0,763.47,104.72
2025-03-01,SKU-038,Home,516.69,3,0,523.82,128.66
2025-03-02,SKU-038,Home,516.69,3,0,769.49,121.79
2025-03-03,SKU-038,Home,516.69,3,0,390.8,97.8
2025-03-04,SKU-038,Home,516.69,3,0,724.06,106.33
2025-03-05,SKU-038,Home,516.69,3,1,913.53,135.01
2025-03-06,SKU-038,Home,516.69,3,1,964.82,136.43
2025-03-07,SKU-038,Home,516.69,3,0,791.36,120.27
2025-03-08,SKU-038,Home,516.69,3,0,721.18,114.88
2025-03-09,SKU-038,Home,516.69,3,0,688.28,130.23
2025-03-10,SKU-038,Home,516.69,3,0,1006.53,117.21
2025-03-11,SKU-038,Home,516.69,3,0,706.27,102.88
2025-03-12,SKU-038,Home,516.69,3,0,791.8,120.33
2025-03-13,SKU-038,Home,516.69,3,0,798.09,107.97
2025-03-14,SKU-038,Home,516.69,3,0,949.77,108.51
2025-03-15,SKU-038,Home,516.69,3,0,710.25,124.28
2025-03-16,SKU-038,Home,516.69,3,0,734.26,124.63
2025-03-17,SKU-038,Home,516.69,3,0,644.16,117.37
2025-03-18,SKU-038,Home,516.69,3,0,782.15,95.18
2025-03-19,SKU-038,Home,516.69,3,0,575.74,100.16
2025-03-20,SKU-038,Home,516.69,3,0,900.9,110.79
2025-03-21,SKU-038,Home,516.69,3,0,479.75,95.86
2025-03-22,SKU-038,Home,516.69,3,0,871.38,121.76
2025-03-23,SKU-038,Home,516.69,3,0,864.41,109.14
2025-03-24,SKU-038,Home,516.69,3,0,451.8,92.02
2025-03-25,SKU-038,Home,516.69,3,0,767.77,114.89
2025-03-26,SKU-038,Home,516.69,3,0,696.61,101.43
2025-03-27,SKU-038,Home,516.69,3,0,806.81,94.69
2025-03-28,SKU-038,Home,516.69,3,0,389.22,93.55
2025-03-29,SKU-038,Home,516.69,3,0,373.21,99.88
2025-03-30,SKU-038,Home,516.69,3,0,386.64,108.79
2025-03-31,SKU-038,Home,516.69,3,0,801.69,96.89
2025-04-01,SKU-038,Home,516.69,3,0,907.23,101.58
2025-04-02,SKU-038,Home,516.69,3,1,1156.45,136.2
2025-04-03,SKU-038,Home,516.69,3,1,800.17,134.89
2025-04-04,SKU-038,Home,516.69,3,0,317.38,101.66
2025-04-05,SKU-038,Home,516.69,3,0,667.62,107.85
2025-04-06,SKU-038,Home,516.69,3,0,995.16,119.06
2025-04-07,SKU-038,Home,516.69,3,0,378.86,87.86
2025-04-08,SKU-038,Home,516.69,3,0,829.08,107.21
2025-04-09,SKU-038,Home,516.69,3,0,470.72,111.94
2025-04-10,SKU-038,Home,516.69,3,0,641.92,83.14
2025-04-11,SKU-038,Home,516.69,3,0,890.66,114.84
2025-04-12,SKU-038,Home,516.69,3,0,457.39,116.11
2025-04-13,SKU-038,Home,516.69,3,0,828.63,111.13
2025-04-14,SKU-038,Home,516.69,3,0,633.05,99.44
2025-04-15,SKU-038,Home,516.69,3,0,469.79,83.98
2025-04-16,SKU-038,Home,516.69,3,0,701.57,86.61
2025-04-17,SKU-038,Home,516.69,3,0,614.38,90.02
2025-04-18,SKU-038,Home,516.69,3,0,315.66,86.9
2025-04-19,SKU-038,Home,516.69,3,0,507.13,112.7
2025-04-20,SKU-038,Home,516.69,3,0,460.57,108.14
2025-04-21,SKU-038,Home,516.69,3,0,630.3,98.26
2025-04-22,SKU-038,Home,516.69,3,0,458.46,88.32
2025-04-23,SKU-038,Home,516.69,3,0,271.34,92.05
2025-04-24,SKU-038,Home,516.69,3,0,416.39,109.23
2025-04-25,SKU-038,Home,516.69,3,0,563.0,90.81
2025-04-26,SKU-038,Home,516.69,3,0,482.03,110.12
2025-04-27,SKU-038,Home,516.69,3,0,501.43,97.17
2025-04-28,SKU-038,Home,516.69,3,0,769.09,89.66
2025-04-29,SKU-038,Home,516.69,3,0,391.61,92.98
2025-04-30,SKU-038,Home,516.69,3,0,643.22,101.33
2025-05-01,SKU-038,Home,516.69,3,0,431.84,93.14
2025-05-02,SKU-038,Home,516.69,3,0,503.07,95.18
2025-05-03,SKU-038,Home,516.69,3,0,563.81,99.55
2025-05-04,SKU-038,Home,516.69,3,1,569.56,134.3
2025-05-05,SKU-038,Home,516.69,3,0,542.09,98.08
2025-05-06,SKU-038,Home,516.69,3,0,393.01,92.97
2025-05-07,SKU-038,Home,516.69,3,0,633.35,98.35
2025-05-08,SKU-038,Home,516.69,3,0,530.12,88.89
2025-05-09,SKU-038,Home,516.69,3,0,627.02,97.95
2025-05-10,SKU-038,Home,516.69,3,1,985.86,125.88
2025-05-11,SKU-038,Home,516.69,3,0,603.86,104.14
2025-05-12,SKU-038,Home,516.69,3,0,410.42,84.8
2025-05-13,SKU-038,Home,516.69,3,0,287.27,90.3
2025-05-14,SKU-038,Home,516.69,3,0,424.81,84.35
2025-05-15,SKU-038,Home,516.69,3,0,539.68,90.49
2025-05-16,SKU-038,Home,516.69,3,0,552.27,90.54
2025-05-17,SKU-038,Home,516.69,3,0,314.92,98.15
2025-05-18,SKU-038,Home,516.69,3,0,320.63,102.04
2025-05-19,SKU-038,Home,516.69,3,1,803.13,105.99
2025-05-20,SKU-038,Home,516.69,3,0,663.22,108.46
2025-05-21,SKU-038,Home,516.69,3,0,665.45,93.78
2025-05-22,SKU-038,Home,516.69,3,0,600.03,79.67
2025-05-23,SKU-038,Home,516.69,3,0,662.89,83.58
2025-05-24,SKU-038,Home,516.69,3,0,566.87,91.64
2025-05-25,SKU-038,Home,516.69,3,0,795.06,104.55
2025-05-26,SKU-038,Home,516.69,3,1,419.59,101.47
2025-05-27,SKU-038,Home,516.69,3,0,608.02,80.95
2025-05-28,SKU-038,Home,516.69,3,1,1168.12,126.55
2025-05-29,SKU-038,Home,516.69,3,0,596.31,82.22
2025-05-30,SKU-038,Home,516.69,3,0,685.55,84.47
2025-05-31,SKU-038,Home,516.69,3,0,552.67,89.26
2025-06-01,SKU-038,Home,516.69,3,0,398.87,94.84
2025-06-02,SKU-038,Home,516.69,3,0,389.03,80.32
2025-06-03,SKU-038,Home,516.69,3,0,726.57,82.9
2025-06-04,SKU-038,Home,516.69,3,0,490.01,69.5
2025-06-05,SKU-038,Home,516.69,3,0,438.49,84.07
2025-06-06,SKU-038,Home,516.69,3,0,608.79,91.18
2025-06-07,SKU-038,Home,516.69,3,0,698.66,89.42
2025-06-08,SKU-038,Home,516.69,3,0,339.74,92.05
2025-06-09,SKU-038,Home,516.69,3,0,677.74,77.26
2025-06-10,SKU-038,Home,516.69,3,0,639.07,87.63
2025-06-11,SKU-038,Home,516.69,3,0,477.19,74.14
2025-06-12,SKU-038,Home,516.69,3,0,653.18,95.92
2025-06-13,SKU-038,Home,516.69,3,0,523.98,83.22
2025-06-14,SKU-038,Home,516.69,3,0,418.75,102.13
2025-06-15,SKU-038,Home,516.69,3,0,371.92,75.78
2025-06-16,SKU-038,Home,516.69,3,1,832.24,107.04
2025-06-17,SKU-038,Home,516.69,3,0,500.57,80.09
2025-06-18,SKU-038,Home,516.69,3,0,618.16,77.33
2025-06-19,SKU-038,Home,516.69,3,0,496.87,81.63
2025-06-20,SKU-038,Home,516.69,3,0,378.6,90.16
2025-06-21,SKU-038,Home,516.69,3,0,311.7,104.18
2025-06-22,SKU-038,Home,516.69,3,0,316.45,90.25
2025-06-23,SKU-038,Home,516.69,3,0,471.62,67.36
2025-06-24,SKU-038,Home,516.69,3,0,271.87,70.85
2025-06-25,SKU-038,Home,516.69,3,0,441.93,72.55
2025-06-26,SKU-038,Home,516.69,3,0,684.51,89.58
2025-06-27,SKU-038,Home,516.69,3,0,428.11,85.48
2025-06-28,SKU-038,Home,516.69,3,1,868.81,109.47
2025-06-29,SKU-038,Home,516.69,3,0,682.84,95.97
2025-06-30,SKU-038,Home,516.69,3,0,323.88,73.32
2025-07-01,SKU-038,Home,516.69,3,0,696.19,92.29
2025-07-02,SKU-038,Home,516.69,3,0,257.66,78.72
2025-07-03,SKU-038,Home,516.69,3,0,483.51,75.07
2025-07-04,SKU-038,Home,516.69,3,0,319.02,85.62
2025-07-05,SKU-038,Home,516.69,3,0,615.9,75.24
2025-07-06,SKU-038,Home,516.69,3,0,341.72,100.19
2025-07-07,SKU-038,Home,516.69,3,0,653.29,72.59
2025-07-08,SKU-038,Home,516.69,3,0,348.48,77.26
2025-07-09,SKU-038,Home,516.69,3,0,460.95,66.31
2025-07-10,SKU-038,Home,516.69,3,0,550.74,71.46
2025-07-11,SKU-038,Home,516.69,3,0,651.36,75.18
2025-07-12,SKU-038,Home,516.69,3,0,684.39,86.24
2025-07-13,SKU-038,Home,516.69,3,0,612.52,72.03
2025-07-14,SKU-038,Home,516.69,3,1,684.59,103.57
2025-07-15,SKU-038,Home,516.69,3,0,453.01,71.32
2025-07-16,SKU-038,Home,516.69,3,0,413.89,68.8
2025-07-17,SKU-038,Home,516.69,3,0,557.47,64.7
2025-07-18,SKU-038,Home,516.69,3,0,551.21,83.67
2025-07-19,SKU-038,Home,516.69,3,0,396.13,73.36
2025-07-20,SKU-038,Home,516.69,3,0,576.22,91.41
2025-07-21,SKU-038,Home,516.69,3,0,459.33,57.58
2025-07-22,SKU-038,Home,516.69,3,0,606.31,67.62
2025-07-23,SKU-038,Home,516.69,3,0,480.38,86.31
2025-07-24,SKU-038,Home,516.69,3,1,476.55,105.75
2025-07-25,SKU-038,Home,516.69,3,0,636.88,83.27
2025-07-26,SKU-038,Home,516.69,3,1,622.63,98.25
2025-07-27,SKU-038,Home,516.69,3,0,302.59,87.54
2025-07-28,SKU-038,Home,516.69,3,0,646.26,71.43
2025-07-29,SKU-038,Home,516.69,3,0,620.13,84.02
2025-07-30,SKU-038,Home,516.69,3,0,533.85,81.12
2025-07-31,SKU-038,Home,516.69,3,0,521.39,76.38
2025-08-01,SKU-038,Home,516.69,3,0,313.08,81.13
2025-08-02,SKU-038,Home,516.69,3,0,291.76,93.16
2025-08-03,SKU-038,Home,516.69,3,0,571.16,73.19
2025-08-04,SKU-038,Home,516.69,3,0,314.7,68.93
2025-08-05,SKU-038,Home,516.69,3,0,683.79,77.22
2025-08-06,SKU-038,Home,516.69,3,0,454.5,72.42
2025-08-07,SKU-038,Home,516.69,3,0,623.64,77.31
2025-08-08,SKU-038,Home,516.69,3,0,352.74,71.87
2025-08-09,SKU-038,Home,516.69,3,0,527.15,86.77
2025-08-10,SKU-038,Home,516.69,3,0,591.72,91.3
2025-08-11,SKU-038,Home,516.69,3,0,505.1,82.29
2025-08-12,SKU-038,Home,516.69,3,0,554.65,70.94
2025-08-13,SKU-038,Home,516.69,3,0,393.58,77.22
2025-08-14,SKU-038,Home,516.69,3,0,460.71,76.86
2025-08-15,SKU-038,Home,516.69,3,0,558.26,68.0
2025-08-16,SKU-038,Home,516.69,3,0,259.02,80.35
2025-08-17,SKU-038,Home,516.69,3,1,626.93,101.03
2025-08-18,SKU-038,Home,516.69,3,0,333.57,68.69
2025-08-19,SKU-038,Home,516.69,3,0,477.06,87.71
2025-08-20,SKU-038,Home,516.69,3,0,442.62,85.17
2025-08-21,SKU-038,Home,516.69,3,0,434.86,72.49
2025-08-22,SKU-038,Home,516.69,3,0,281.09,73.4
2025-08-23,SKU-038,Home,516.69,3,0,264.64,87.84
2025-08-24,SKU-038,Home,516.69,3,1,478.67,100.04
2025-08-25,SKU-038,Home,516.69,3,0,313.22,69.36
2025-08-26,SKU-038,Home,516.69,3,0,703.7,86.78
2025-08-27,SKU-038,Home,516.69,3,0,564.92,81.05
2025-08-28,SKU-038,Home,516.69,3,0,598.19,84.51
2025-08-29,SKU-038,Home,516.69,3,0,375.19,84.76
2025-08-30,SKU-038,Home,516.69,3,0,250.92,68.91
2025-08-31,SKU-038,Home,516.69,3,0,418.81,87.01
2025-09-01,SKU-038,Home,516.69,3,1,876.13,112.58
2025-09-02,SKU-038,Home,516.69,3,0,655.87,78.91
2025-09-03,SKU-038,Home,516.69,3,0,211.81,66.54
2025-09-04,SKU-038,Home,516.69,3,0,617.37,88.52
2025-09-05,SKU-038,Home,516.69,3,0,556.54,80.27
2025-09-06,SKU-038,Home,516.69,3,0,646.84,83.57
2025-09-07,SKU-038,Home,516.69,3,0,656.94,78.04
2025-09-08,SKU-038,Home,516.69,3,0,665.64,91.53
2025-09-09,SKU-038,Home,516.69,3,0,575.39,74.06
2025-09-10,SKU-038,Home,516.69,3,0,549.76,80.36
2025-09-11,SKU-038,Home,516.69,3,0,295.38,81.28
2025-09-12,SKU-038,Home,516.69,3,0,750.22,95.08
2025-09-13,SKU-038,Home,516.69,3,1,591.07,131.03
2025-09-14,SKU-038,Home,516.69,3,0,408.74,83.07
2025-09-15,SKU-038,Home,516.69,3,0,287.49,85.42
2025-09-16,SKU-038,Home,516.69,3,0,565.09,79.61
2025-09-17,SKU-038,Home,516.69,3,0,239.76,75.7
2025-09-18,SKU-038,Home,516.69,3,0,524.81,85.8
2025-09-19,SKU-038,Home,516.69,3,0,490.16,80.52
2025-09-20,SKU-038,Home,516.69,3,0,348.58,105.81
2025-09-21,SKU-038,Home,516.69,3,0,511.23,89.72
2025-09-22,SKU-038,Home,516.69,3,0,365.74,81.95
2025-09-23,SKU-038,Home,516.69,3,0,273.91,80.88
2025-09-24,SKU-038,Home,516.69,3,0,292.79,90.36
2025-09-25,SKU-038,Home,516.69,3,0,319.7,87.79
2025-09-26,SKU-038,Home,516.69,3,0,737.5,84.28
2025-09-27,SKU-038,Home,516.69,3,0,466.93,100.37
2025-09-28,SKU-038,Home,516.69,3,0,857.37,107.98
2025-09-29,SKU-038,Home,516.69,3,0,818.91,91.46
2025-09-30,SKU-038,Home,516.69,3,1,934.08,108.85
2025-10-01,SKU-038,Home,516.69,3,0,287.72,82.93
2025-10-02,SKU-038,Home,516.69,3,0,597.85,74.89
2025-10-03,SKU-038,Home,516.69,3,0,349.37,84.32
2025-10-04,SKU-038,Home,516.69,3,0,363.3,103.28
2025-10-05,SKU-038,Home,516.69,3,0,437.58,100.15
2025-10-06,SKU-038,Home,516.69,3,1,601.54,108.98
2025-10-07,SKU-038,Home,516.69,3,0,368.07,99.97
2025-10-08,SKU-038,Home,516.69,3,0,834.51,94.61
2025-10-09,SKU-038,Home,516.69,3,0,576.48,85.16
2025-10-10,SKU-038,Home,516.69,3,0,507.01,94.39
2025-10-11,SKU-038,Home,516.69,3,0,547.43,106.61
2025-10-12,SKU-038,Home,516.69,3,0,804.8,98.9
2025-10-13,SKU-038,Home,516.69,3,0,443.08,101.1
2025-10-14,SKU-038,Home,516.69,3,0,509.67,88.5
2025-10-15,SKU-038,Home,516.69,3,0,532.44,89.59
2025-10-16,SKU-038,Home,516.69,3,0,838.67,95.85
2025-10-17,SKU-038,Home,516.69,3,0,665.49,97.02
2025-10-18,SKU-038,Home,516.69,3,0,797.64,111.01
2025-10-19,SKU-038,Home,516.69,3,0,637.04,123.83
2025-10-20,SKU-038,Home,516.69,3,0,670.53,87.4
2025-10-21,SKU-038,Home,516.69,3,0,317.12,91.63
2025-10-22,SKU-038,Home,516.69,3,0,336.09,86.3
2025-10-23,SKU-038,Home,516.69,3,0,357.09,106.8
2025-10-24,SKU-038,Home,516.69,3,0,772.03,91.25
2025-10-25,SKU-038,Home,516.69,3,0,1019.13,115.6
2025-10-26,SKU-038,Home,516.69,3,0,438.56,98.0
2025-10-27,SKU-038,Home,516.69,3,0,664.0,95.9
2025-10-28,SKU-038,Home,516.69,3,1,524.48,114.16
2025-10-29,SKU-038,Home,516.69,3,0,560.42,95.57
2025-10-30,SKU-038,Home,516.69,3,1,718.55,109.55
2025-10-31,SKU-038,Home,516.69,3,0,747.06,94.79
2025-11-01,SKU-038,Home,516.69,3,0,497.97,100.22
2025-11-02,SKU-038,Home,516.69,3,0,506.8,98.44
2025-11-03,SKU-038,Home,516.69,3,0,362.89,93.17
2025-11-04,SKU-038,Home,516.69,3,0,328.63,105.99
2025-11-05,SKU-038,Home,516.69,3,0,572.26,95.35
2025-11-06,SKU-038,Home,516.69,3,0,764.99,109.23
2025-11-07,SKU-038,Home,516.69,3,0,546.62,104.35
2025-11-08,SKU-038,Home,516.69,3,0,629.49,108.78
2025-11-09,SKU-038,Home,516.69,3,0,983.85,122.89
2025-11-10,SKU-038,Home,516.69,3,0,686.86,96.64
2025-11-11,SKU-038,Home,516.69,3,0,847.84,98.43
2025-11-12,SKU-038,Home,516.69,3,0,945.53,106.16
2025-11-13,SKU-038,Home,516.69,3,0,686.48,101.95
2025-11-14,SKU-038,Home,516.69,3,0,355.56,103.76
2025-11-15,SKU-038,Home,516.69,3,0,576.6,106.16
2025-11-16,SKU-038,Home,516.69,3,0,675.65,109.49
2025-11-17,SKU-038,Home,516.69,3,0,286.77,103.07
2025-11-18,SKU-038,Home,516.69,3,0,621.66,104.08
2025-11-19,SKU-038,Home,516.69,3,0,747.54,95.85
2025-11-20,SKU-038,Home,516.69,3,0,417.91,98.91
2025-11-21,SKU-038,Home,516.69,3,0,320.5,99.99
2025-11-22,SKU-038,Home,516.69,3,0,435.5,110.39
2025-11-23,SKU-038,Home,516.69,3,0,807.15,121.83
2025-11-24,SKU-038,Home,516.69,3,0,661.54,98.92
2025-11-25,SKU-038,Home,516.69,3,0,582.85,116.96
2025-11-26,SKU-038,Home,516.69,3,0,772.13,98.08
2025-11-27,SKU-038,Home,516.69,3,0,687.64,103.19
2025-11-28,SKU-038,Home,516.69,3,0,570.88,103.01
2025-11-29,SKU-038,Home,516.69,3,0,939.6,125.55
2025-11-30,SKU-038,Home,516.69,3,0,815.59,106.73
2025-12-01,SKU-038,Home,516.69,3,0,541.4,98.55
2025-12-02,SKU-038,Home,516.69,3,0,877.45,107.88
2024-01-01,SKU-039,Fashion,601.2,4,0,816.86,124.04
